real_hour_sin,real_hour_cos,lux,pv_v,pv_p,home_v,home_soc,load_p,car_soc,human_soc,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h,future_pv_p,future_load_p,future_home_soc,scene_id,scene_label,real_hour,real_elapsed_s,sample_period_s
0.169350,0.985556,55.000000,0.660000,0.000000,7.622577,66.411043,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,65.674847,102,T1_aug_night_load_0.9W_soc_70,0.650000,2340.000000,60
0.173648,0.984808,55.000000,0.660000,0.000000,7.621104,66.319018,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,65.582822,102,T1_aug_night_load_0.9W_soc_70,0.666667,2400.000000,60
0.177944,0.984041,55.000000,0.660000,0.000000,7.619632,66.226994,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,65.490798,102,T1_aug_night_load_0.9W_soc_70,0.683333,2460.000000,60
0.182236,0.983255,55.000000,0.660000,0.000000,7.618160,66.134969,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,65.398773,102,T1_aug_night_load_0.9W_soc_70,0.700000,2520.000000,60
0.186524,0.982450,55.000000,0.660000,0.000000,7.616687,66.042945,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,65.306748,102,T1_aug_night_load_0.9W_soc_70,0.716667,2580.000000,60
0.190809,0.981627,55.000000,0.660000,0.000000,7.615215,65.950920,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,65.214724,102,T1_aug_night_load_0.9W_soc_70,0.733333,2640.000000,60
0.195090,0.980785,55.000000,0.660000,0.000000,7.613742,65.858896,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,65.122699,102,T1_aug_night_load_0.9W_soc_70,0.750000,2700.000000,60
0.199368,0.979925,55.000000,0.660000,0.000000,7.612270,65.766871,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,65.030675,102,T1_aug_night_load_0.9W_soc_70,0.766667,2760.000000,60
0.203642,0.979045,55.000000,0.660000,0.000000,7.610798,65.674847,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.938650,102,T1_aug_night_load_0.9W_soc_70,0.783333,2820.000000,60
0.207912,0.978148,55.000000,0.660000,0.000000,7.609325,65.582822,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.846626,102,T1_aug_night_load_0.9W_soc_70,0.800000,2880.000000,60
0.212178,0.977231,55.000000,0.660000,0.000000,7.607853,65.490798,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.754601,102,T1_aug_night_load_0.9W_soc_70,0.816667,2940.000000,60
0.216440,0.976296,55.000000,0.660000,0.000000,7.606380,65.398773,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.662577,102,T1_aug_night_load_0.9W_soc_70,0.833333,3000.000000,60
0.220697,0.975342,55.000000,0.660000,0.000000,7.604908,65.306748,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.570552,102,T1_aug_night_load_0.9W_soc_70,0.850000,3060.000000,60
0.224951,0.974370,55.000000,0.660000,0.000000,7.603436,65.214724,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.478528,102,T1_aug_night_load_0.9W_soc_70,0.866667,3120.000000,60
0.229200,0.973379,55.000000,0.660000,0.000000,7.601963,65.122699,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.386503,102,T1_aug_night_load_0.9W_soc_70,0.883333,3180.000000,60
0.233445,0.972370,55.000000,0.660000,0.000000,7.600491,65.030675,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.294479,102,T1_aug_night_load_0.9W_soc_70,0.900000,3240.000000,60
0.237686,0.971342,55.000000,0.660000,0.000000,7.599018,64.938650,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.202454,102,T1_aug_night_load_0.9W_soc_70,0.916667,3300.000000,60
0.241922,0.970296,55.000000,0.660000,0.000000,7.597546,64.846626,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.110429,102,T1_aug_night_load_0.9W_soc_70,0.933333,3360.000000,60
0.246153,0.969231,55.000000,0.660000,0.000000,7.596074,64.754601,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,64.018405,102,T1_aug_night_load_0.9W_soc_70,0.950000,3420.000000,60
0.250380,0.968148,55.000000,0.660000,0.000000,7.594601,64.662577,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.926380,102,T1_aug_night_load_0.9W_soc_70,0.966667,3480.000000,60
0.254602,0.967046,55.000000,0.660000,0.000000,7.593129,64.570552,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.834356,102,T1_aug_night_load_0.9W_soc_70,0.983333,3540.000000,60
0.258819,0.965926,55.000000,0.660000,0.000000,7.591656,64.478528,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.742331,102,T1_aug_night_load_0.9W_soc_70,1.000000,3600.000000,60
0.263031,0.964787,55.000000,0.660000,0.000000,7.590184,64.386503,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.650307,102,T1_aug_night_load_0.9W_soc_70,1.016667,3660.000000,60
0.267238,0.963630,55.000000,0.660000,0.000000,7.588712,64.294479,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.558282,102,T1_aug_night_load_0.9W_soc_70,1.033333,3720.000000,60
0.271440,0.962455,55.000000,0.660000,0.000000,7.587239,64.202454,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.466258,102,T1_aug_night_load_0.9W_soc_70,1.050000,3780.000000,60
0.275637,0.961262,55.000000,0.660000,0.000000,7.585767,64.110429,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.374233,102,T1_aug_night_load_0.9W_soc_70,1.066667,3840.000000,60
0.279829,0.960050,55.000000,0.660000,0.000000,7.584294,64.018405,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.282209,102,T1_aug_night_load_0.9W_soc_70,1.083333,3900.000000,60
0.284015,0.958820,55.000000,0.660000,0.000000,7.582822,63.926380,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.190184,102,T1_aug_night_load_0.9W_soc_70,1.100000,3960.000000,60
0.288196,0.957571,55.000000,0.660000,0.000000,7.581350,63.834356,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.098160,102,T1_aug_night_load_0.9W_soc_70,1.116667,4020.000000,60
0.292372,0.956305,55.000000,0.660000,0.000000,7.579877,63.742331,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,63.006135,102,T1_aug_night_load_0.9W_soc_70,1.133333,4080.000000,60
0.296542,0.955020,55.000000,0.660000,0.000000,7.578405,63.650307,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.914110,102,T1_aug_night_load_0.9W_soc_70,1.150000,4140.000000,60
0.300706,0.953717,55.000000,0.660000,0.000000,7.576933,63.558282,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.822086,102,T1_aug_night_load_0.9W_soc_70,1.166667,4200.000000,60
0.304864,0.952396,55.000000,0.660000,0.000000,7.575460,63.466258,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.730061,102,T1_aug_night_load_0.9W_soc_70,1.183333,4260.000000,60
0.309017,0.951057,55.000000,0.660000,0.000000,7.573988,63.374233,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.638037,102,T1_aug_night_load_0.9W_soc_70,1.200000,4320.000000,60
0.313164,0.949699,55.000000,0.660000,0.000000,7.572515,63.282209,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.546012,102,T1_aug_night_load_0.9W_soc_70,1.216667,4380.000000,60
0.317305,0.948324,55.000000,0.660000,0.000000,7.571043,63.190184,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.453988,102,T1_aug_night_load_0.9W_soc_70,1.233333,4440.000000,60
0.321439,0.946930,55.000000,0.660000,0.000000,7.569571,63.098160,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.361963,102,T1_aug_night_load_0.9W_soc_70,1.250000,4500.000000,60
0.325568,0.945519,55.000000,0.660000,0.000000,7.568098,63.006135,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.269939,102,T1_aug_night_load_0.9W_soc_70,1.266667,4560.000000,60
0.329691,0.944089,55.000000,0.660000,0.000000,7.566626,62.914110,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.177914,102,T1_aug_night_load_0.9W_soc_70,1.283333,4620.000000,60
0.333807,0.942641,55.000000,0.660000,0.000000,7.565153,62.822086,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,62.085890,102,T1_aug_night_load_0.9W_soc_70,1.300000,4680.000000,60
0.337917,0.941176,55.000000,0.660000,0.000000,7.563681,62.730061,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.993865,102,T1_aug_night_load_0.9W_soc_70,1.316667,4740.000000,60
0.342020,0.939693,55.000000,0.660000,0.000000,7.562209,62.638037,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.901840,102,T1_aug_night_load_0.9W_soc_70,1.333333,4800.000000,60
0.346117,0.938191,55.000000,0.660000,0.000000,7.560736,62.546012,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.809816,102,T1_aug_night_load_0.9W_soc_70,1.350000,4860.000000,60
0.350207,0.936672,55.000000,0.660000,0.000000,7.559264,62.453988,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.717791,102,T1_aug_night_load_0.9W_soc_70,1.366667,4920.000000,60
0.354291,0.935135,55.000000,0.660000,0.000000,7.557791,62.361963,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.625767,102,T1_aug_night_load_0.9W_soc_70,1.383333,4980.000000,60
0.358368,0.933580,55.000000,0.660000,0.000000,7.556319,62.269939,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.533742,102,T1_aug_night_load_0.9W_soc_70,1.400000,5040.000000,60
0.362438,0.932008,55.000000,0.660000,0.000000,7.554847,62.177914,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.441718,102,T1_aug_night_load_0.9W_soc_70,1.416667,5100.000000,60
0.366501,0.930418,55.000000,0.660000,0.000000,7.553374,62.085890,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.349693,102,T1_aug_night_load_0.9W_soc_70,1.433333,5160.000000,60
0.370557,0.928810,55.000000,0.660000,0.000000,7.551902,61.993865,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.257669,102,T1_aug_night_load_0.9W_soc_70,1.450000,5220.000000,60
0.374607,0.927184,55.000000,0.660000,0.000000,7.550429,61.901840,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.165644,102,T1_aug_night_load_0.9W_soc_70,1.466667,5280.000000,60
0.378649,0.925541,55.000000,0.660000,0.000000,7.548957,61.809816,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,61.073620,102,T1_aug_night_load_0.9W_soc_70,1.483333,5340.000000,60
0.382683,0.923880,55.000000,0.660000,0.000000,7.547485,61.717791,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.981595,102,T1_aug_night_load_0.9W_soc_70,1.500000,5400.000000,60
0.386711,0.922201,55.000000,0.660000,0.000000,7.546012,61.625767,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.889571,102,T1_aug_night_load_0.9W_soc_70,1.516667,5460.000000,60
0.390731,0.920505,55.000000,0.660000,0.000000,7.544540,61.533742,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.797546,102,T1_aug_night_load_0.9W_soc_70,1.533333,5520.000000,60
0.394744,0.918791,55.000000,0.660000,0.000000,7.543067,61.441718,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.705521,102,T1_aug_night_load_0.9W_soc_70,1.550000,5580.000000,60
0.398749,0.917060,55.000000,0.660000,0.000000,7.541595,61.349693,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.613497,102,T1_aug_night_load_0.9W_soc_70,1.566667,5640.000000,60
0.402747,0.915311,55.000000,0.660000,0.000000,7.540123,61.257669,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.521472,102,T1_aug_night_load_0.9W_soc_70,1.583333,5700.000000,60
0.406737,0.913545,55.000000,0.660000,0.000000,7.538650,61.165644,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.429448,102,T1_aug_night_load_0.9W_soc_70,1.600000,5760.000000,60
0.410719,0.911762,55.000000,0.660000,0.000000,7.537178,61.073620,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.337423,102,T1_aug_night_load_0.9W_soc_70,1.616667,5820.000000,60
0.414693,0.909961,55.000000,0.660000,0.000000,7.535706,60.981595,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.245399,102,T1_aug_night_load_0.9W_soc_70,1.633333,5880.000000,60
0.418660,0.908143,55.000000,0.660000,0.000000,7.534233,60.889571,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.153374,102,T1_aug_night_load_0.9W_soc_70,1.650000,5940.000000,60
0.422618,0.906308,55.000000,0.660000,0.000000,7.532761,60.797546,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,60.061350,102,T1_aug_night_load_0.9W_soc_70,1.666667,6000.000000,60
0.426569,0.904455,55.000000,0.660000,0.000000,7.531288,60.705521,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.969325,102,T1_aug_night_load_0.9W_soc_70,1.683333,6060.000000,60
0.430511,0.902585,55.000000,0.660000,0.000000,7.529816,60.613497,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.877301,102,T1_aug_night_load_0.9W_soc_70,1.700000,6120.000000,60
0.434445,0.900698,55.000000,0.660000,0.000000,7.528344,60.521472,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.785276,102,T1_aug_night_load_0.9W_soc_70,1.716667,6180.000000,60
0.438371,0.898794,55.000000,0.660000,0.000000,7.526871,60.429448,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.693252,102,T1_aug_night_load_0.9W_soc_70,1.733333,6240.000000,60
0.442289,0.896873,55.000000,0.660000,0.000000,7.525399,60.337423,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.601227,102,T1_aug_night_load_0.9W_soc_70,1.750000,6300.000000,60
0.446198,0.894934,55.000000,0.660000,0.000000,7.523926,60.245399,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.509202,102,T1_aug_night_load_0.9W_soc_70,1.766667,6360.000000,60
0.450098,0.892979,55.000000,0.660000,0.000000,7.522454,60.153374,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.417178,102,T1_aug_night_load_0.9W_soc_70,1.783333,6420.000000,60
0.453990,0.891007,55.000000,0.660000,0.000000,7.520982,60.061350,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.325153,102,T1_aug_night_load_0.9W_soc_70,1.800000,6480.000000,60
0.457874,0.889017,55.000000,0.660000,0.000000,7.519509,59.969325,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.233129,102,T1_aug_night_load_0.9W_soc_70,1.816667,6540.000000,60
0.461749,0.887011,55.000000,0.660000,0.000000,7.518037,59.877301,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.141104,102,T1_aug_night_load_0.9W_soc_70,1.833333,6600.000000,60
0.465615,0.884988,55.000000,0.660000,0.000000,7.516564,59.785276,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.095092,102,T1_aug_night_load_0.9W_soc_70,1.850000,6660.000000,60
0.469472,0.882948,55.000000,0.660000,0.000000,7.515092,59.693252,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.049080,102,T1_aug_night_load_0.9W_soc_70,1.866667,6720.000000,60
0.473320,0.880891,55.000000,0.660000,0.000000,7.513620,59.601227,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,59.003067,102,T1_aug_night_load_0.9W_soc_70,1.883333,6780.000000,60
0.477159,0.878817,55.000000,0.660000,0.000000,7.512147,59.509202,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,58.957055,102,T1_aug_night_load_0.9W_soc_70,1.900000,6840.000000,60
0.000000,1.000000,55.000000,0.660000,0.000000,7.840000,80.000000,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,79.079755,103,T1_aug_night_load_0.9W_soc_80,0.000000,0.000000,60
0.004363,0.999990,55.000000,0.660000,0.000000,7.838528,79.907975,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,79.033742,103,T1_aug_night_load_0.9W_soc_80,0.016667,60.000000,60
0.008727,0.999962,55.000000,0.660000,0.000000,7.837055,79.815951,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.987730,103,T1_aug_night_load_0.9W_soc_80,0.033333,120.000000,60
0.013090,0.999914,55.000000,0.660000,0.000000,7.835583,79.723926,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.941718,103,T1_aug_night_load_0.9W_soc_80,0.050000,180.000000,60
0.017452,0.999848,55.000000,0.660000,0.000000,7.834110,79.631902,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.895706,103,T1_aug_night_load_0.9W_soc_80,0.066667,240.000000,60
0.021815,0.999762,55.000000,0.660000,0.000000,7.832638,79.539877,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.803681,103,T1_aug_night_load_0.9W_soc_80,0.083333,300.000000,60
0.026177,0.999657,55.000000,0.660000,0.000000,7.831166,79.447853,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.711656,103,T1_aug_night_load_0.9W_soc_80,0.100000,360.000000,60
0.030539,0.999534,55.000000,0.660000,0.000000,7.829693,79.355828,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.619632,103,T1_aug_night_load_0.9W_soc_80,0.116667,420.000000,60
0.034899,0.999391,55.000000,0.660000,0.000000,7.828221,79.263804,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.527607,103,T1_aug_night_load_0.9W_soc_80,0.133333,480.000000,60
0.039260,0.999229,55.000000,0.660000,0.000000,7.826748,79.171779,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.435583,103,T1_aug_night_load_0.9W_soc_80,0.150000,540.000000,60
0.043619,0.999048,55.000000,0.660000,0.000000,7.825276,79.079755,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.343558,103,T1_aug_night_load_0.9W_soc_80,0.166667,600.000000,60
0.047978,0.998848,55.000000,0.660000,0.000000,7.823804,78.987730,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.251534,103,T1_aug_night_load_0.9W_soc_80,0.183333,660.000000,60
0.052336,0.998630,55.000000,0.660000,0.000000,7.822331,78.895706,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.159509,103,T1_aug_night_load_0.9W_soc_80,0.200000,720.000000,60
0.056693,0.998392,55.000000,0.660000,0.000000,7.820859,78.803681,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,78.067485,103,T1_aug_night_load_0.9W_soc_80,0.216667,780.000000,60
0.061049,0.998135,55.000000,0.660000,0.000000,7.819387,78.711656,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.975460,103,T1_aug_night_load_0.9W_soc_80,0.233333,840.000000,60
0.065403,0.997859,55.000000,0.660000,0.000000,7.817914,78.619632,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.883436,103,T1_aug_night_load_0.9W_soc_80,0.250000,900.000000,60
0.069756,0.997564,55.000000,0.660000,0.000000,7.816442,78.527607,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.791411,103,T1_aug_night_load_0.9W_soc_80,0.266667,960.000000,60
0.074108,0.997250,55.000000,0.660000,0.000000,7.814969,78.435583,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.699387,103,T1_aug_night_load_0.9W_soc_80,0.283333,1020.000000,60
0.078459,0.996917,55.000000,0.660000,0.000000,7.813497,78.343558,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.607362,103,T1_aug_night_load_0.9W_soc_80,0.300000,1080.000000,60
0.082808,0.996566,55.000000,0.660000,0.000000,7.812025,78.251534,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.515337,103,T1_aug_night_load_0.9W_soc_80,0.316667,1140.000000,60
0.087156,0.996195,55.000000,0.660000,0.000000,7.810552,78.159509,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.423313,103,T1_aug_night_load_0.9W_soc_80,0.333333,1200.000000,60
0.091502,0.995805,55.000000,0.660000,0.000000,7.809080,78.067485,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.331288,103,T1_aug_night_load_0.9W_soc_80,0.350000,1260.000000,60
0.095846,0.995396,55.000000,0.660000,0.000000,7.807607,77.975460,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.239264,103,T1_aug_night_load_0.9W_soc_80,0.366667,1320.000000,60
0.100188,0.994969,55.000000,0.660000,0.000000,7.806135,77.883436,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.147239,103,T1_aug_night_load_0.9W_soc_80,0.383333,1380.000000,60
0.104528,0.994522,55.000000,0.660000,0.000000,7.804663,77.791411,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,77.055215,103,T1_aug_night_load_0.9W_soc_80,0.400000,1440.000000,60
0.108867,0.994056,55.000000,0.660000,0.000000,7.803190,77.699387,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.963190,103,T1_aug_night_load_0.9W_soc_80,0.416667,1500.000000,60
0.113203,0.993572,55.000000,0.660000,0.000000,7.801718,77.607362,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.871166,103,T1_aug_night_load_0.9W_soc_80,0.433333,1560.000000,60
0.117537,0.993068,55.000000,0.660000,0.000000,7.800245,77.515337,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.779141,103,T1_aug_night_load_0.9W_soc_80,0.450000,1620.000000,60
0.121869,0.992546,55.000000,0.660000,0.000000,7.798773,77.423313,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.687117,103,T1_aug_night_load_0.9W_soc_80,0.466667,1680.000000,60
0.126199,0.992005,55.000000,0.660000,0.000000,7.797301,77.331288,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.595092,103,T1_aug_night_load_0.9W_soc_80,0.483333,1740.000000,60
0.130526,0.991445,55.000000,0.660000,0.000000,7.795828,77.239264,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.503067,103,T1_aug_night_load_0.9W_soc_80,0.500000,1800.000000,60
0.134851,0.990866,55.000000,0.660000,0.000000,7.794356,77.147239,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.411043,103,T1_aug_night_load_0.9W_soc_80,0.516667,1860.000000,60
0.139173,0.990268,55.000000,0.660000,0.000000,7.792883,77.055215,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.319018,103,T1_aug_night_load_0.9W_soc_80,0.533333,1920.000000,60
0.143493,0.989651,55.000000,0.660000,0.000000,7.791411,76.963190,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.226994,103,T1_aug_night_load_0.9W_soc_80,0.550000,1980.000000,60
0.147809,0.989016,55.000000,0.660000,0.000000,7.789939,76.871166,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.134969,103,T1_aug_night_load_0.9W_soc_80,0.566667,2040.000000,60
0.152123,0.988362,55.000000,0.660000,0.000000,7.788466,76.779141,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,76.042945,103,T1_aug_night_load_0.9W_soc_80,0.583333,2100.000000,60
0.156434,0.987688,55.000000,0.660000,0.000000,7.786994,76.687117,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,75.950920,103,T1_aug_night_load_0.9W_soc_80,0.600000,2160.000000,60
0.160743,0.986996,55.000000,0.660000,0.000000,7.785521,76.595092,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,75.858896,103,T1_aug_night_load_0.9W_soc_80,0.616667,2220.000000,60
0.165048,0.986286,55.000000,0.660000,0.000000,7.784049,76.503067,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,75.766871,103,T1_aug_night_load_0.9W_soc_80,0.633333,2280.000000,60
0.169350,0.985556,55.000000,0.660000,0.000000,7.782577,76.411043,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,75.674847,103,T1_aug_night_load_0.9W_soc_80,0.650000,2340.000000,60
0.173648,0.984808,55.000000,0.660000,0.000000,7.781104,76.319018,0.900000,64.000000,75.000000,0,1,1,0,0,0,0,0,0,0.000000,0.900000,75.582822,103,T1_aug_night_load_0.9W_soc_80,0.666667,2400.000000,60
